index name x y z l
10932 HElayerCell_36.5026.2 9.78609 -10.13 122.546 36
10933 HElayerCell_36.5027.2 11.726 -1.17 122.546 36
10934 HElayerCell_36.5028.2 11.726 -11.25 122.546 36
10935 HElayerCell_36.5029.2 9.78609 -1.17 122.546 36
10936 HElayerCell_36.5030.2 9.78609 -11.25 122.546 36
10937 HElayerCell_36.5031.2 11.726 -0.05 122.546 36
10938 HElayerCell_36.5032.2 11.726 -12.37 122.546 36
10939 HElayerCell_36.5033.2 9.78609 -0.05 122.546 36
10940 HElayerCell_36.5034.2 9.78609 -12.37 122.546 36
10941 HElayerCell_36.5035.2 12.6959 -6.21 122.546 36
10942 HElayerCell_36.5036.2 8.81614 -6.21 122.546 36
10943 HElayerCell_36.5037.2 12.6959 -5.09 122.546 36
10944 HElayerCell_36.5038.2 12.6959 -7.33 122.546 36
10945 HElayerCell_36.5039.2 8.81614 -5.09 122.546 36
10946 HElayerCell_36.5040.2 8.81614 -7.33 122.546 36
10947 HElayerCell_36.5041.2 12.6959 -3.97 122.546 36
10948 HElayerCell_36.5042.2 12.6959 -8.45 122.546 36
10949 HElayerCell_36.5043.2 8.81614 -3.97 122.546 36
10950 HElayerCell_36.5044.2 8.81614 -8.45 122.546 36
10951 HElayerCell_36.5045.2 12.6959 -2.85 122.546 36
10952 HElayerCell_36.5046.2 12.6959 -9.57 122.546 36
10953 HElayerCell_36.5047.2 8.81614 -2.85 122.546 36
10954 HElayerCell_36.5048.2 8.81614 -9.57 122.546 36
10955 HElayerCell_36.5049.2 12.6959 -1.73 122.546 36
10956 HElayerCell_36.5050.2 12.6959 -10.69 122.546 36
10957 HElayerCell_36.5051.2 8.81614 -1.73 122.546 36
10958 HElayerCell_36.5052.2 8.81614 -10.69 122.546 36
10959 HElayerCell_36.5053.2 12.6959 -0.61 122.546 36
10960 HElayerCell_36.5054.2 12.6959 -11.81 122.546 36
10961 HElayerCell_36.5055.2 8.81614 -0.61 122.546 36
10962 HElayerCell_36.5056.2 8.81614 -11.81 122.546 36
10963 HElayerCell_36.5057.2 13.6659 -5.65 122.546 36
10964 HElayerCell_36.5058.2 13.6659 -6.77 122.546 36
10965 HElayerCell_36.5059.2 7.84619 -5.65 122.546 36
10966 HElayerCell_36.5060.2 7.84619 -6.77 122.546 36
10967 HElayerCell_36.5061.2 13.6659 -4.53 122.546 36
10968 HElayerCell_36.5062.2 13.6659 -7.89 122.546 36
10969 HElayerCell_36.5063.2 7.84619 -4.53 122.546 36
10970 HElayerCell_36.5064.2 7.84619 -7.89 122.546 36
10971 HElayerCell_36.5065.2 13.6659 -3.41 122.546 36
10972 HElayerCell_36.5066.2 13.6659 -9.01 122.546 36
10973 HElayerCell_36.5067.2 7.84619 -3.41 122.546 36
10974 HElayerCell_36.5068.2 7.84619 -9.01 122.546 36
10975 HElayerCell_36.5069.2 13.6659 -2.29 122.546 36
10976 HElayerCell_36.5070.2 13.6659 -10.13 122.546 36
10977 HElayerCell_36.5071.2 7.84619 -2.29 122.546 36
10978 HElayerCell_36.5072.2 7.84619 -10.13 122.546 36
10979 HElayerCell_36.5073.2 13.6659 -1.17 122.546 36
10980 HElayerCell_36.5074.2 13.6659 -11.25 122.546 36
10981 HElayerCell_36.5075.2 7.84619 -1.17 122.546 36
10982 HElayerCell_36.5076.2 7.84619 -11.25 122.546 36
10983 HElayerCell_36.5077.2 13.6659 -0.05 122.546 36
10984 HElayerCell_36.5078.2 13.6659 -12.37 122.546 36
10985 HElayerCell_36.5079.2 7.84619 -0.05 122.546 36
10986 HElayerCell_36.5080.2 7.84619 -12.37 122.546 36
10987 HElayerCell_36.5081.2 14.6358 -6.21 122.546 36
10988 HElayerCell_36.5082.2 6.87624 -6.21 122.546 36
10989 HElayerCell_36.5083.2 14.6358 -5.09 122.546 36
10990 HElayerCell_36.5084.2 14.6358 -7.33 122.546 36
10991 HElayerCell_36.5085.2 6.87624 -5.09 122.546 36
10992 HElayerCell_36.5086.2 6.87624 -7.33 122.546 36
10993 HElayerCell_36.5087.2 14.6358 -3.97 122.546 36
10994 HElayerCell_36.5088.2 14.6358 -8.45 122.546 36
10995 HElayerCell_36.5089.2 6.87624 -3.97 122.546 36
10996 HElayerCell_36.5090.2 6.87624 -8.45 122.546 36
10997 HElayerCell_36.5091.2 14.6358 -2.85 122.546 36
10998 HElayerCell_36.5092.2 14.6358 -9.57 122.546 36
10999 HElayerCell_36.5093.2 6.87624 -2.85 122.546 36
11000 HElayerCell_36.5094.2 6.87624 -9.57 122.546 36
11001 HElayerCell_36.5095.2 14.6358 -1.73 122.546 36
11002 HElayerCell_36.5096.2 14.6358 -10.69 122.546 36
11003 HElayerCell_36.5097.2 6.87624 -1.73 122.546 36
11004 HElayerCell_36.5098.2 6.87624 -10.69 122.546 36
11005 HElayerCell_36.5099.2 14.6358 -0.61 122.546 36
11006 HElayerCell_36.5100.2 14.6358 -11.81 122.546 36
11007 HElayerCell_36.5101.2 6.87624 -0.61 122.546 36
11008 HElayerCell_36.5102.2 6.87624 -11.81 122.546 36
11009 HElayerCell_36.5103.2 15.6058 -5.65 122.546 36
11010 HElayerCell_36.5104.2 15.6058 -6.77 122.546 36
11011 HElayerCell_36.5105.2 5.90629 -5.65 122.546 36
11012 HElayerCell_36.5106.2 5.90629 -6.77 122.546 36
11013 HElayerCell_36.5107.2 15.6058 -4.53 122.546 36
11014 HElayerCell_36.5108.2 15.6058 -7.89 122.546 36
11015 HElayerCell_36.5109.2 5.90629 -4.53 122.546 36
11016 HElayerCell_36.5110.2 5.90629 -7.89 122.546 36
11017 HElayerCell_36.5111.2 15.6058 -3.41 122.546 36
11018 HElayerCell_36.5112.2 15.6058 -9.01 122.546 36
11019 HElayerCell_36.5113.2 5.90629 -3.41 122.546 36
11020 HElayerCell_36.5114.2 5.90629 -9.01 122.546 36
11021 HElayerCell_36.5115.2 15.6058 -2.29 122.546 36
11022 HElayerCell_36.5116.2 15.6058 -10.13 122.546 36
11023 HElayerCell_36.5117.2 5.90629 -2.29 122.546 36
11024 HElayerCell_36.5118.2 5.90629 -10.13 122.546 36
11025 HElayerCell_36.5119.2 16.5757 -6.21 122.546 36
11026 HElayerCell_36.5120.2 4.93634 -6.21 122.546 36
11027 HElayerCell_36.5121.2 16.5757 -5.09 122.546 36
11028 HElayerCell_36.5122.2 16.5757 -7.33 122.546 36
11029 HElayerCell_36.5123.2 4.93634 -5.09 122.546 36
11030 HElayerCell_36.5124.2 4.93634 -7.33 122.546 36
11031 HElayerCell_36.5125.2 16.5757 -3.97 122.546 36
11032 HElayerCell_36.5126.2 16.5757 -8.45 122.546 36
11033 HElayerCell_36.5127.2 4.93634 -3.97 122.546 36
11034 HElayerCell_36.5128.2 4.93634 -8.45 122.546 36
11035 HElayerCell_36.5129.2 17.5457 -5.65 122.546 36
11036 HElayerCell_36.5130.2 17.5457 -6.77 122.546 36
11037 HElayerCell_36.5131.2 3.9664 -5.65 122.546 36
11038 HElayerCell_36.5132.2 3.9664 -6.77 122.546 36
11039 HElayerCell_36.6000.2 10.756 6.21 122.546 36
11040 HElayerCell_36.6001.2 10.756 7.33 122.546 36
11041 HElayerCell_36.6002.2 10.756 5.09 122.546 36
11042 HElayerCell_36.6003.2 10.756 8.45 122.546 36
11043 HElayerCell_36.6004.2 10.756 3.97 122.546 36
11044 HElayerCell_36.6005.2 10.756 9.57 122.546 36
11045 HElayerCell_36.6006.2 10.756 2.85 122.546 36
11046 HElayerCell_36.6007.2 10.756 10.69 122.546 36
11047 HElayerCell_36.6008.2 10.756 1.73 122.546 36
11048 HElayerCell_36.6009.2 10.756 11.81 122.546 36
11049 HElayerCell_36.6010.2 10.756 0.61 122.546 36
11050 HElayerCell_36.6011.2 11.726 6.77 122.546 36
11051 HElayerCell_36.6012.2 11.726 5.65 122.546 36
11052 HElayerCell_36.6013.2 9.78609 6.77 122.546 36
11053 HElayerCell_36.6014.2 9.78609 5.65 122.546 36
11054 HElayerCell_36.6015.2 11.726 7.89 122.546 36
11055 HElayerCell_36.6016.2 11.726 4.53 122.546 36
11056 HElayerCell_36.6017.2 9.78609 7.89 122.546 36
11057 HElayerCell_36.6018.2 9.78609 4.53 122.546 36
11058 HElayerCell_36.6019.2 11.726 9.01 122.546 36
11059 HElayerCell_36.6020.2 11.726 3.41 122.546 36
11060 HElayerCell_36.6021.2 9.78609 9.01 122.546 36
11061 HElayerCell_36.6022.2 9.78609 3.41 122.546 36
11062 HElayerCell_36.6023.2 11.726 10.13 122.546 36
11063 HElayerCell_36.6024.2 11.726 2.29 122.546 36
11064 HElayerCell_36.6025.2 9.78609 10.13 122.546 36
11065 HElayerCell_36.6026.2 9.78609 2.29 122.546 36
11066 HElayerCell_36.6027.2 11.726 11.25 122.546 36
11067 HElayerCell_36.6028.2 11.726 1.17 122.546 36
11068 HElayerCell_36.6029.2 9.78609 11.25 122.546 36
11069 HElayerCell_36.6030.2 9.78609 1.17 122.546 36
11070 HElayerCell_36.6031.2 11.726 12.37 122.546 36
11071 HElayerCell_36.6032.2 11.726 0.05 122.546 36
11072 HElayerCell_36.6033.2 9.78609 12.37 122.546 36
11073 HElayerCell_36.6034.2 9.78609 0.05 122.546 36
11074 HElayerCell_36.6035.2 12.6959 6.21 122.546 36
11075 HElayerCell_36.6036.2 8.81614 6.21 122.546 36
11076 HElayerCell_36.6037.2 12.6959 7.33 122.546 36
11077 HElayerCell_36.6038.2 12.6959 5.09 122.546 36
11078 HElayerCell_36.6039.2 8.81614 7.33 122.546 36
11079 HElayerCell_36.6040.2 8.81614 5.09 122.546 36
11080 HElayerCell_36.6041.2 12.6959 8.45 122.546 36
11081 HElayerCell_36.6042.2 12.6959 3.97 122.546 36
11082 HElayerCell_36.6043.2 8.81614 8.45 122.546 36
11083 HElayerCell_36.6044.2 8.81614 3.97 122.546 36
11084 HElayerCell_36.6045.2 12.6959 9.57 122.546 36
11085 HElayerCell_36.6046.2 12.6959 2.85 122.546 36
11086 HElayerCell_36.6047.2 8.81614 9.57 122.546 36
11087 HElayerCell_36.6048.2 8.81614 2.85 122.546 36
11088 HElayerCell_36.6049.2 12.6959 10.69 122.546 36
11089 HElayerCell_36.6050.2 12.6959 1.73 122.546 36
11090 HElayerCell_36.6051.2 8.81614 10.69 122.546 36
11091 HElayerCell_36.6052.2 8.81614 1.73 122.546 36
11092 HElayerCell_36.6053.2 12.6959 11.81 122.546 36
11093 HElayerCell_36.6054.2 12.6959 0.61 122.546 36
11094 HElayerCell_36.6055.2 8.81614 11.81 122.546 36
11095 HElayerCell_36.6056.2 8.81614 0.61 122.546 36
11096 HElayerCell_36.6057.2 13.6659 6.77 122.546 36
11097 HElayerCell_36.6058.2 13.6659 5.65 122.546 36
11098 HElayerCell_36.6059.2 7.84619 6.77 122.546 36
11099 HElayerCell_36.6060.2 7.84619 5.65 122.546 36
11100 HElayerCell_36.6061.2 13.6659 7.89 122.546 36
11101 HElayerCell_36.6062.2 13.6659 4.53 122.546 36
11102 HElayerCell_36.6063.2 7.84619 7.89 122.546 36
11103 HElayerCell_36.6064.2 7.84619 4.53 122.546 36
11104 HElayerCell_36.6065.2 13.6659 9.01 122.546 36
11105 HElayerCell_36.6066.2 13.6659 3.41 122.546 36
11106 HElayerCell_36.6067.2 7.84619 9.01 122.546 36
11107 HElayerCell_36.6068.2 7.84619 3.41 122.546 36
11108 HElayerCell_36.6069.2 13.6659 10.13 122.546 36
11109 HElayerCell_36.6070.2 13.6659 2.29 122.546 36
11110 HElayerCell_36.6071.2 7.84619 10.13 122.546 36
11111 HElayerCell_36.6072.2 7.84619 2.29 122.546 36
11112 HElayerCell_36.6073.2 13.6659 11.25 122.546 36
11113 HElayerCell_36.6074.2 13.6659 1.17 122.546 36
11114 HElayerCell_36.6075.2 7.84619 11.25 122.546 36
11115 HElayerCell_36.6076.2 7.84619 1.17 122.546 36
11116 HElayerCell_36.6077.2 13.6659 12.37 122.546 36
11117 HElayerCell_36.6078.2 13.6659 0.05 122.546 36
11118 HElayerCell_36.6079.2 7.84619 12.37 122.546 36
11119 HElayerCell_36.6080.2 7.84619 0.05 122.546 36
11120 HElayerCell_36.6081.2 14.6358 6.21 122.546 36
11121 HElayerCell_36.6082.2 6.87624 6.21 122.546 36
11122 HElayerCell_36.6083.2 14.6358 7.33 122.546 36
11123 HElayerCell_36.6084.2 14.6358 5.09 122.546 36
11124 HElayerCell_36.6085.2 6.87624 7.33 122.546 36
11125 HElayerCell_36.6086.2 6.87624 5.09 122.546 36
11126 HElayerCell_36.6087.2 14.6358 8.45 122.546 36
11127 HElayerCell_36.6088.2 14.6358 3.97 122.546 36
11128 HElayerCell_36.6089.2 6.87624 8.45 122.546 36
11129 HElayerCell_36.6090.2 6.87624 3.97 122.546 36
11130 HElayerCell_36.6091.2 14.6358 9.57 122.546 36
11131 HElayerCell_36.6092.2 14.6358 2.85 122.546 36
11132 HElayerCell_36.6093.2 6.87624 9.57 122.546 36
11133 HElayerCell_36.6094.2 6.87624 2.85 122.546 36
11134 HElayerCell_36.6095.2 14.6358 10.69 122.546 36
11135 HElayerCell_36.6096.2 14.6358 1.73 122.546 36
11136 HElayerCell_36.6097.2 6.87624 10.69 122.546 36
11137 HElayerCell_36.6098.2 6.87624 1.73 122.546 36
11138 HElayerCell_36.6099.2 14.6358 11.81 122.546 36
11139 HElayerCell_36.6100.2 14.6358 0.61 122.546 36
11140 HElayerCell_36.6101.2 6.87624 11.81 122.546 36
11141 HElayerCell_36.6102.2 6.87624 0.61 122.546 36
11142 HElayerCell_36.6103.2 15.6058 6.77 122.546 36
11143 HElayerCell_36.6104.2 15.6058 5.65 122.546 36
11144 HElayerCell_36.6105.2 5.90629 6.77 122.546 36
11145 HElayerCell_36.6106.2 5.90629 5.65 122.546 36
11146 HElayerCell_36.6107.2 15.6058 7.89 122.546 36
11147 HElayerCell_36.6108.2 15.6058 4.53 122.546 36
11148 HElayerCell_36.6109.2 5.90629 7.89 122.546 36
11149 HElayerCell_36.6110.2 5.90629 4.53 122.546 36
11150 HElayerCell_36.6111.2 15.6058 9.01 122.546 36
11151 HElayerCell_36.6112.2 15.6058 3.41 122.546 36
11152 HElayerCell_36.6113.2 5.90629 9.01 122.546 36
11153 HElayerCell_36.6114.2 5.90629 3.41 122.546 36
11154 HElayerCell_36.6115.2 15.6058 10.13 122.546 36
11155 HElayerCell_36.6116.2 15.6058 2.29 122.546 36
11156 HElayerCell_36.6117.2 5.90629 10.13 122.546 36
11157 HElayerCell_36.6118.2 5.90629 2.29 122.546 36
11158 HElayerCell_36.6119.2 16.5757 6.21 122.546 36
11159 HElayerCell_36.6120.2 4.93634 6.21 122.546 36
11160 HElayerCell_36.6121.2 16.5757 7.33 122.546 36
11161 HElayerCell_36.6122.2 16.5757 5.09 122.546 36
11162 HElayerCell_36.6123.2 4.93634 7.33 122.546 36
11163 HElayerCell_36.6124.2 4.93634 5.09 122.546 36
11164 HElayerCell_36.6125.2 16.5757 8.45 122.546 36
11165 HElayerCell_36.6126.2 16.5757 3.97 122.546 36
11166 HElayerCell_36.6127.2 4.93634 8.45 122.546 36
11167 HElayerCell_36.6128.2 4.93634 3.97 122.546 36
11168 HElayerCell_36.6129.2 17.5457 6.77 122.546 36
11169 HElayerCell_36.6130.2 17.5457 5.65 122.546 36
11170 HElayerCell_36.6131.2 3.9664 6.77 122.546 36
11171 HElayerCell_36.6132.2 3.9664 5.65 122.546 36
11172 HElayerCell_37.0000.2 0 0 129.953 37
11173 HElayerCell_37.0001.2 0 1.12 129.953 37
11174 HElayerCell_37.0002.2 0 -1.12 129.953 37
11175 HElayerCell_37.0003.2 0 2.24 129.953 37
11176 HElayerCell_37.0004.2 0 -2.24 129.953 37
11177 HElayerCell_37.0005.2 0 3.36 129.953 37
11178 HElayerCell_37.0006.2 0 -3.36 129.953 37
11179 HElayerCell_37.0007.2 0 4.48 129.953 37
11180 HElayerCell_37.0008.2 0 -4.48 129.953 37
11181 HElayerCell_37.0009.2 0 5.6 129.953 37
11182 HElayerCell_37.0010.2 0 -5.6 129.953 37
11183 HElayerCell_37.0011.2 0.969948 0.56 129.953 37
11184 HElayerCell_37.0012.2 0.969948 -0.56 129.953 37
11185 HElayerCell_37.0013.2 -0.969948 0.56 129.953 37
11186 HElayerCell_37.0014.2 -0.969948 -0.56 129.953 37
11187 HElayerCell_37.0015.2 0.969948 1.68 129.953 37
11188 HElayerCell_37.0016.2 0.969948 -1.68 129.953 37
11189 HElayerCell_37.0017.2 -0.969948 1.68 129.953 37
11190 HElayerCell_37.0018.2 -0.969948 -1.68 129.953 37
11191 HElayerCell_37.0019.2 0.969948 2.8 129.953 37
11192 HElayerCell_37.0020.2 0.969948 -2.8 129.953 37
11193 HElayerCell_37.0021.2 -0.969948 2.8 129.953 37
11194 HElayerCell_37.0022.2 -0.969948 -2.8 129.953 37
11195 HElayerCell_37.0023.2 0.969948 3.92 129.953 37
11196 HElayerCell_37.0024.2 0.969948 -3.92 129.953 37
11197 HElayerCell_37.0025.2 -0.969948 3.92 129.953 37
11198 HElayerCell_37.0026.2 -0.969948 -3.92 129.953 37
11199 HElayerCell_37.0027.2 0.969948 5.04 129.953 37
11200 HElayerCell_37.0028.2 0.969948 -5.04 129.953 37
11201 HElayerCell_37.0029.2 -0.969948 5.04 129.953 37
11202 HElayerCell_37.0030.2 -0.969948 -5.04 129.953 37
11203 HElayerCell_37.0031.2 0.969948 6.16 129.953 37
11204 HElayerCell_37.0032.2 0.969948 -6.16 129.953 37
11205 HElayerCell_37.0033.2 -0.969948 6.16 129.953 37
11206 HElayerCell_37.0034.2 -0.969948 -6.16 129.953 37
11207 HElayerCell_37.0035.2 1.9399 0 129.953 37
11208 HElayerCell_37.0036.2 -1.9399 0 129.953 37
11209 HElayerCell_37.0037.2 1.9399 1.12 129.953 37
11210 HElayerCell_37.0038.2 1.9399 -1.12 129.953 37
11211 HElayerCell_37.0039.2 -1.9399 1.12 129.953 37
11212 HElayerCell_37.0040.2 -1.9399 -1.12 129.953 37
11213 HElayerCell_37.0041.2 1.9399 2.24 129.953 37
11214 HElayerCell_37.0042.2 1.9399 -2.24 129.953 37
11215 HElayerCell_37.0043.2 -1.9399 2.24 129.953 37
11216 HElayerCell_37.0044.2 -1.9399 -2.24 129.953 37
11217 HElayerCell_37.0045.2 1.9399 3.36 129.953 37
11218 HElayerCell_37.0046.2 1.9399 -3.36 129.953 37
11219 HElayerCell_37.0047.2 -1.9399 3.36 129.953 37
11220 HElayerCell_37.0048.2 -1.9399 -3.36 129.953 37
11221 HElayerCell_37.0049.2 1.9399 4.48 129.953 37
11222 HElayerCell_37.0050.2 1.9399 -4.48 129.953 37
11223 HElayerCell_37.0051.2 -1.9399 4.48 129.953 37
11224 HElayerCell_37.0052.2 -1.9399 -4.48 129.953 37
11225 HElayerCell_37.0053.2 1.9399 5.6 129.953 37
11226 HElayerCell_37.0054.2 1.9399 -5.6 129.953 37
11227 HElayerCell_37.0055.2 -1.9399 5.6 129.953 37
11228 HElayerCell_37.0056.2 -1.9399 -5.6 129.953 37
11229 HElayerCell_37.0057.2 2.90985 0.56 129.953 37
11230 HElayerCell_37.0058.2 2.90985 -0.56 129.953 37
11231 HElayerCell_37.0059.2 -2.90985 0.56 129.953 37
11232 HElayerCell_37.0060.2 -2.90985 -0.56 129.953 37
11233 HElayerCell_37.0061.2 2.90985 1.68 129.953 37
11234 HElayerCell_37.0062.2 2.90985 -1.68 129.953 37
11235 HElayerCell_37.0063.2 -2.90985 1.68 129.953 37
11236 HElayerCell_37.0064.2 -2.90985 -1.68 129.953 37
11237 HElayerCell_37.0065.2 2.90985 2.8 129.953 37
11238 HElayerCell_37.0066.2 2.90985 -2.8 129.953 37
11239 HElayerCell_37.0067.2 -2.90985 2.8 129.953 37
11240 HElayerCell_37.0068.2 -2.90985 -2.8 129.953 37
11241 HElayerCell_37.0069.2 2.90985 3.92 129.953 37
11242 HElayerCell_37.0070.2 2.90985 -3.92 129.953 37
11243 HElayerCell_37.0071.2 -2.90985 3.92 129.953 37
11244 HElayerCell_37.0072.2 -2.90985 -3.92 129.953 37
11245 HElayerCell_37.0073.2 2.90985 5.04 129.953 37
11246 HElayerCell_37.0074.2 2.90985 -5.04 129.953 37
11247 HElayerCell_37.0075.2 -2.90985 5.04 129.953 37
11248 HElayerCell_37.0076.2 -2.90985 -5.04 129.953 37
11249 HElayerCell_37.0077.2 2.90985 6.16 129.953 37
11250 HElayerCell_37.0078.2 2.90985 -6.16 129.953 37
11251 HElayerCell_37.0079.2 -2.90985 6.16 129.953 37
11252 HElayerCell_37.0080.2 -2.90985 -6.16 129.953 37
11253 HElayerCell_37.0081.2 3.87979 0 129.953 37
11254 HElayerCell_37.0082.2 -3.87979 0 129.953 37
11255 HElayerCell_37.0083.2 3.87979 1.12 129.953 37
11256 HElayerCell_37.0084.2 3.87979 -1.12 129.953 37
11257 HElayerCell_37.0085.2 -3.87979 1.12 129.953 37
11258 HElayerCell_37.0086.2 -3.87979 -1.12 129.953 37
11259 HElayerCell_37.0087.2 3.87979 2.24 129.953 37
11260 HElayerCell_37.0088.2 3.87979 -2.24 129.953 37
11261 HElayerCell_37.0089.2 -3.87979 2.24 129.953 37
11262 HElayerCell_37.0090.2 -3.87979 -2.24 129.953 37
11263 HElayerCell_37.0091.2 3.87979 3.36 129.953 37
11264 HElayerCell_37.0092.2 3.87979 -3.36 129.953 37
11265 HElayerCell_37.0093.2 -3.87979 3.36 129.953 37
11266 HElayerCell_37.0094.2 -3.87979 -3.36 129.953 37
11267 HElayerCell_37.0095.2 3.87979 4.48 129.953 37
11268 HElayerCell_37.0096.2 3.87979 -4.48 129.953 37
11269 HElayerCell_37.0097.2 -3.87979 4.48 129.953 37
11270 HElayerCell_37.0098.2 -3.87979 -4.48 129.953 37
11271 HElayerCell_37.0099.2 3.87979 5.6 129.953 37
11272 HElayerCell_37.0100.2 3.87979 -5.6 129.953 37
11273 HElayerCell_37.0101.2 -3.87979 5.6 129.953 37
11274 HElayerCell_37.0102.2 -3.87979 -5.6 129.953 37
11275 HElayerCell_37.0103.2 4.84974 0.56 129.953 37
11276 HElayerCell_37.0104.2 4.84974 -0.56 129.953 37
11277 HElayerCell_37.0105.2 -4.84974 0.56 129.953 37
11278 HElayerCell_37.0106.2 -4.84974 -0.56 129.953 37
11279 HElayerCell_37.0107.2 4.84974 1.68 129.953 37
11280 HElayerCell_37.0108.2 4.84974 -1.68 129.953 37
11281 HElayerCell_37.0109.2 -4.84974 1.68 129.953 37
11282 HElayerCell_37.0110.2 -4.84974 -1.68 129.953 37
11283 HElayerCell_37.0111.2 4.84974 2.8 129.953 37
11284 HElayerCell_37.0112.2 4.84974 -2.8 129.953 37
11285 HElayerCell_37.0113.2 -4.84974 2.8 129.953 37
11286 HElayerCell_37.0114.2 -4.84974 -2.8 129.953 37
11287 HElayerCell_37.0115.2 4.84974 3.92 129.953 37
11288 HElayerCell_37.0116.2 4.84974 -3.92 129.953 37
11289 HElayerCell_37.0117.2 -4.84974 3.92 129.953 37
11290 HElayerCell_37.0118.2 -4.84974 -3.92 129.953 37
11291 HElayerCell_37.0119.2 5.81969 0 129.953 37
11292 HElayerCell_37.0120.2 -5.81969 0 129.953 37
11293 HElayerCell_37.0121.2 5.81969 1.12 129.953 37
11294 HElayerCell_37.0122.2 5.81969 -1.12 129.953 37
11295 HElayerCell_37.0123.2 -5.81969 1.12 129.953 37
11296 HElayerCell_37.0124.2 -5.81969 -1.12 129.953 37
11297 HElayerCell_37.0125.2 5.81969 2.24 129.953 37
11298 HElayerCell_37.0126.2 5.81969 -2.24 129.953 37
11299 HElayerCell_37.0127.2 -5.81969 2.24 129.953 37
11300 HElayerCell_37.0128.2 -5.81969 -2.24 129.953 37
11301 HElayerCell_37.0129.2 6.78964 0.56 129.953 37
11302 HElayerCell_37.0130.2 6.78964 -0.56 129.953 37
11303 HElayerCell_37.0131.2 -6.78964 0.56 129.953 37
11304 HElayerCell_37.0132.2 -6.78964 -0.56 129.953 37
11305 HElayerCell_37.1000.2 0 12.42 129.953 37
11306 HElayerCell_37.1001.2 0 13.54 129.953 37
11307 HElayerCell_37.1002.2 0 11.3 129.953 37
11308 HElayerCell_37.1003.2 0 14.66 129.953 37
11309 HElayerCell_37.1004.2 0 10.18 129.953 37
11310 HElayerCell_37.1005.2 0 15.78 129.953 37
11311 HElayerCell_37.1006.2 0 9.06 129.953 37
11312 HElayerCell_37.1007.2 0 16.9 129.953 37
11313 HElayerCell_37.1008.2 0 7.94 129.953 37
11314 HElayerCell_37.1009.2 0 18.02 129.953 37
11315 HElayerCell_37.1010.2 0 6.82 129.953 37
11316 HElayerCell_37.1011.2 0.969948 12.98 129.953 37
11317 HElayerCell_37.1012.2 0.969948 11.86 129.953 37
11318 HElayerCell_37.1013.2 -0.969948 12.98 129.953 37
11319 HElayerCell_37.1014.2 -0.969948 11.86 129.953 37
11320 HElayerCell_37.1015.2 0.969948 14.1 129.953 37
11321 HElayerCell_37.1016.2 0.969948 10.74 129.953 37
11322 HElayerCell_37.1017.2 -0.969948 14.1 129.953 37
11323 HElayerCell_37.1018.2 -0.969948 10.74 129.953 37
11324 HElayerCell_37.1019.2 0.969948 15.22 129.953 37
11325 HElayerCell_37.1020.2 0.969948 9.62 129.953 37
11326 HElayerCell_37.1021.2 -0.969948 15.22 129.953 37
11327 HElayerCell_37.1022.2 -0.969948 9.62 129.953 37
11328 HElayerCell_37.1023.2 0.969948 16.34 129.953 37
11329 HElayerCell_37.1024.2 0.969948 8.5 129.953 37
11330 HElayerCell_37.1025.2 -0.969948 16.34 129.953 37
11331 HElayerCell_37.1026.2 -0.969948 8.5 129.953 37
11332 HElayerCell_37.1027.2 0.969948 17.46 129.953 37
11333 HElayerCell_37.1028.2 0.969948 7.38 129.953 37
11334 HElayerCell_37.1029.2 -0.969948 17.46 129.953 37
11335 HElayerCell_37.1030.2 -0.969948 7.38 129.953 37
11336 HElayerCell_37.1031.2 0.969948 18.58 129.953 37
11337 HElayerCell_37.1032.2 0.969948 6.26 129.953 37
11338 HElayerCell_37.1033.2 -0.969948 18.58 129.953 37
11339 HElayerCell_37.1034.2 -0.969948 6.26 129.953 37
11340 HElayerCell_37.1035.2 1.9399 12.42 129.953 37
11341 HElayerCell_37.1036.2 -1.9399 12.42 129.953 37
11342 HElayerCell_37.1037.2 1.9399 13.54 129.953 37
11343 HElayerCell_37.1038.2 1.9399 11.3 129.953 37
11344 HElayerCell_37.1039.2 -1.9399 13.54 129.953 37
11345 HElayerCell_37.1040.2 -1.9399 11.3 129.953 37
11346 HElayerCell_37.1041.2 1.9399 14.66 129.953 37
11347 HElayerCell_37.1042.2 1.9399 10.18 129.953 37
11348 HElayerCell_37.1043.2 -1.9399 14.66 129.953 37
11349 HElayerCell_37.1044.2 -1.9399 10.18 129.953 37
11350 HElayerCell_37.1045.2 1.9399 15.78 129.953 37
11351 HElayerCell_37.1046.2 1.9399 9.06 129.953 37
11352 HElayerCell_37.1047.2 -1.9399 15.78 129.953 37
11353 HElayerCell_37.1048.2 -1.9399 9.06 129.953 37
11354 HElayerCell_37.1049.2 1.9399 16.9 129.953 37
11355 HElayerCell_37.1050.2 1.9399 7.94 129.953 37
11356 HElayerCell_37.1051.2 -1.9399 16.9 129.953 37
11357 HElayerCell_37.1052.2 -1.9399 7.94 129.953 37
11358 HElayerCell_37.1053.2 1.9399 18.02 129.953 37
11359 HElayerCell_37.1054.2 1.9399 6.82 129.953 37
11360 HElayerCell_37.1055.2 -1.9399 18.02 129.953 37
11361 HElayerCell_37.1056.2 -1.9399 6.82 129.953 37
11362 HElayerCell_37.1057.2 2.90985 12.98 129.953 37
11363 HElayerCell_37.1058.2 2.90985 11.86 129.953 37
